sensor_id,packet_id,data,microstamp,device_microstamp
54,2,32,1414276094913412,1414276094913412
54,2,15,1414276094913829,1414276094913829
54,2,-3,1414276094914246,1414276094914246
54,2,-6,1414276094914663,1414276094914663
54,2,3,1414276094915080,1414276094915080
54,2,4,1414276094915496,1414276094915496
54,2,1,1414276094915913,1414276094915913
54,2,-1,1414276094916330,1414276094916330
54,2,-1,1414276094916746,1414276094916746
54,2,0,1414276094917163,1414276094917163
54,2,3,1414276094917580,1414276094917580
54,2,1,1414276094917997,1414276094917997
54,2,-4,1414276094918414,1414276094918414
54,2,-1,1414276094918830,1414276094918830
54,2,-1,1414276094919247,1414276094919247
54,2,3,1414276094919664,1414276094919664
54,2,-1,1414276094920080,1414276094920080
54,2,-23,1414276094920497,1414276094920497
54,2,-34,1414276094920914,1414276094920914
54,2,-35,1414276094921331,1414276094921331
54,2,-32,1414276094921748,1414276094921748
54,2,-8,1414276094922164,1414276094922164
54,2,-1,1414276094922581,1414276094922581
54,2,7,1414276094922998,1414276094922998
54,2,4,1414276094923414,1414276094923414
54,2,1,1414276094923831,1414276094923831
54,2,-4,1414276095050662,1414276095050662
54,2,1,1414276095051079,1414276095051079
54,2,-4,1414276095051496,1414276095051496
54,2,3,1414276095051912,1414276095051912
54,2,-1,1414276095052329,1414276095052329
54,2,-3,1414276095052746,1414276095052746
54,2,7,1414276095053162,1414276095053162
54,2,3,1414276095053579,1414276095053579
54,2,2,1414276095053996,1414276095053996
54,2,0,1414276095054413,1414276095054413
54,2,-1,1414276095054830,1414276095054830
54,2,10,1414276095055246,1414276095055246
54,2,39,1414276095055663,1414276095055663
54,2,43,1414276095056080,1414276095056080
54,2,33,1414276095056496,1414276095056496
54,2,14,1414276095056913,1414276095056913
54,2,-1,1414276095057330,1414276095057330
54,2,-2,1414276095057747,1414276095057747
54,2,5,1414276095058164,1414276095058164
54,2,3,1414276095058580,1414276095058580
54,2,1,1414276095058997,1414276095058997
54,2,2,1414276095059414,1414276095059414
54,2,7,1414276095059830,1414276095059830
54,2,3,1414276095060247,1414276095060247
54,2,-3,1414276095060664,1414276095060664
54,2,-1,1414276095061081,1414276095061081
54,2,-1,1414276095061498,1414276095061498
54,2,-1,1414276095061914,1414276095061914
