sensor_id,data,microstamp,device_microstamp
54,3,1414370152561722,1414370152561722
54,4,1414370152562138,1414370152562138
54,5,1414370152562555,1414370152562555
54,1,1414370152562972,1414370152562972
54,-4,1414370152563388,1414370152563388
54,-3,1414370152563805,1414370152563805
54,-2,1414370152564222,1414370152564222
54,-4,1414370152564639,1414370152564639
54,-4,1414370152565056,1414370152565056
54,1,1414370152565472,1414370152565472
54,0,1414370152565889,1414370152565889
54,0,1414370152566306,1414370152566306
54,0,1414370152566722,1414370152566722
54,-5,1414370152567139,1414370152567139
54,-2,1414370152567556,1414370152567556
54,-3,1414370152567973,1414370152567973
54,-4,1414370152568390,1414370152568390
54,2,1414370152568806,1414370152568806
54,5,1414370152569223,1414370152569223
54,5,1414370152569640,1414370152569640
54,5,1414370152570056,1414370152570056
54,4,1414370152570473,1414370152570473
54,1,1414370152570890,1414370152570890
54,4,1414370152571307,1414370152571307
54,-4,1414370152571724,1414370152571724
54,10,1414370152572140,1414370152572140
54,6,1414370152572557,1414370152572557
54,0,1414370152572974,1414370152572974
54,8,1414370152573390,1414370152573390
54,4,1414370152573807,1414370152573807
54,-2,1414370152574224,1414370152574224
54,1,1414370152574641,1414370152574641
54,-1,1414370152575058,1414370152575058
54,5,1414370152575474,1414370152575474
54,1,1414370152575891,1414370152575891
54,3,1414370152576308,1414370152576308
54,5,1414370152576724,1414370152576724
54,-1,1414370152577141,1414370152577141
54,4,1414370152577558,1414370152577558
54,-2,1414370152577975,1414370152577975
54,5,1414370152578392,1414370152578392
54,-6,1414370152578808,1414370152578808
54,-4,1414370152579225,1414370152579225
54,-7,1414370152579642,1414370152579642
54,-4,1414370152580058,1414370152580058
54,5,1414370152580475,1414370152580475
54,2,1414370152580892,1414370152580892
54,0,1414370152581309,1414370152581309
54,5,1414370152581726,1414370152581726
54,0,1414370152582142,1414370152582142
54,1,1414370152582559,1414370152582559
54,-4,1414370152582976,1414370152582976
54,-1,1414370152583392,1414370152583392
54,-3,1414370152583809,1414370152583809
54,1,1414370152584226,1414370152584226
54,-4,1414370152584643,1414370152584643
54,-2,1414370152585060,1414370152585060
54,2,1414370152585476,1414370152585476
54,0,1414370152585893,1414370152585893
54,0,1414370152586310,1414370152586310
54,5,1414370152586726,1414370152586726
54,3,1414370152587143,1414370152587143
54,3,1414370152587560,1414370152587560
54,0,1414370152587977,1414370152587977
54,4,1414370152588394,1414370152588394
54,3,1414370152588810,1414370152588810
54,5,1414370152589227,1414370152589227
54,0,1414370152589644,1414370152589644
54,-1,1414370152590060,1414370152590060
54,1,1414370152590477,1414370152590477
54,4,1414370152590894,1414370152590894
54,4,1414370152591311,1414370152591311
54,5,1414370152591728,1414370152591728
54,-3,1414370152592144,1414370152592144
54,2,1414370152592561,1414370152592561
54,-4,1414370152592978,1414370152592978
54,2,1414370152593394,1414370152593394
54,3,1414370152593811,1414370152593811
54,3,1414370152594228,1414370152594228
54,-4,1414370152594645,1414370152594645
54,-4,1414370152595062,1414370152595062
54,-4,1414370152595478,1414370152595478
54,6,1414370152595895,1414370152595895
54,5,1414370152596312,1414370152596312
54,5,1414370152596728,1414370152596728
54,0,1414370152597145,1414370152597145
54,-2,1414370152597562,1414370152597562
54,0,1414370152597979,1414370152597979
54,4,1414370152598396,1414370152598396
54,2,1414370152598812,1414370152598812
54,-7,1414370152599229,1414370152599229
54,-1,1414370152599646,1414370152599646
54,-2,1414370152600062,1414370152600062
54,5,1414370152600479,1414370152600479
54,-4,1414370152600896,1414370152600896
54,0,1414370152601313,1414370152601313
54,-2,1414370152601730,1414370152601730
54,8,1414370152602146,1414370152602146
54,1,1414370152602563,1414370152602563
54,0,1414370152602980,1414370152602980
54,-2,1414370152603396,1414370152603396
54,-1,1414370152603813,1414370152603813
54,-3,1414370152604230,1414370152604230
54,0,1414370152604647,1414370152604647
54,-2,1414370152605064,1414370152605064
54,1,1414370152605480,1414370152605480
54,-4,1414370152605897,1414370152605897
54,-2,1414370152606314,1414370152606314
54,4,1414370152606730,1414370152606730
