sensor_id,data,microstamp,device_microstamp
54,4,1414275636541787,1414275636541787
54,4,1414275636542204,1414275636542204
54,4,1414275636542620,1414275636542620
54,-1,1414275636543037,1414275636543037
54,-2,1414275636543454,1414275636543454
54,7,1414275636543871,1414275636543871
54,2,1414275636544288,1414275636544288
54,5,1414275636544704,1414275636544704
54,4,1414275636545121,1414275636545121
54,-1,1414275636545538,1414275636545538
54,-4,1414275636545954,1414275636545954
54,0,1414275636546371,1414275636546371
54,0,1414275636546788,1414275636546788
54,9,1414275636547205,1414275636547205
54,1,1414275636547622,1414275636547622
54,-1,1414275636548038,1414275636548038
54,-1,1414275636548455,1414275636548455
54,17,1414275636548872,1414275636548872
54,16,1414275636549288,1414275636549288
54,10,1414275636549705,1414275636549705
54,0,1414275636550122,1414275636550122
54,-1,1414275636550539,1414275636550539
54,2,1414275636550956,1414275636550956
54,-3,1414275636551372,1414275636551372
54,-3,1414275636551789,1414275636551789
54,4,1414275636552206,1414275636552206
54,2,1414275636552622,1414275636552622
54,-3,1414275636553039,1414275636553039
54,-2,1414275636553456,1414275636553456
54,4,1414275636553873,1414275636553873
54,0,1414275636554290,1414275636554290
54,1,1414275636554706,1414275636554706
54,0,1414275636555123,1414275636555123
54,5,1414275636555540,1414275636555540
54,1,1414275636555956,1414275636555956
54,-2,1414275636556373,1414275636556373
54,4,1414275636556790,1414275636556790
54,-5,1414275636557207,1414275636557207
54,-12,1414275636557624,1414275636557624
54,-14,1414275636558040,1414275636558040
54,-10,1414275636558457,1414275636558457
54,-2,1414275636558874,1414275636558874
54,9,1414275636559290,1414275636559290
54,2,1414275636559707,1414275636559707
54,2,1414275636560124,1414275636560124
54,8,1414275636560541,1414275636560541
54,4,1414275636560958,1414275636560958
54,4,1414275636561374,1414275636561374
54,5,1414275636561791,1414275636561791
54,0,1414275636562208,1414275636562208
54,-1,1414275636562624,1414275636562624
54,-3,1414275636563041,1414275636563041
54,1,1414275636563458,1414275636563458
54,5,1414275636563875,1414275636563875
54,-4,1414275636564292,1414275636564292
54,0,1414275636564708,1414275636564708
54,-2,1414275636565125,1414275636565125
54,3,1414275636565542,1414275636565542
54,4,1414275636565958,1414275636565958
54,17,1414275636566375,1414275636566375
54,21,1414275636566792,1414275636566792
54,17,1414275636567209,1414275636567209
54,8,1414275636567626,1414275636567626
54,-3,1414275636568042,1414275636568042
54,0,1414275636568459,1414275636568459
54,-4,1414275636568876,1414275636568876
54,2,1414275636569292,1414275636569292
54,0,1414275636569709,1414275636569709
54,9,1414275636570126,1414275636570126
54,6,1414275636570543,1414275636570543
54,1,1414275636570960,1414275636570960
54,-1,1414275636571376,1414275636571376
54,0,1414275636571793,1414275636571793
54,-1,1414275636572210,1414275636572210
54,-1,1414275636572626,1414275636572626
54,-1,1414275636573043,1414275636573043
54,4,1414275636573460,1414275636573460
54,-1,1414275636573877,1414275636573877
54,-1,1414275636574294,1414275636574294
54,-11,1414275636574710,1414275636574710
54,-15,1414275636575127,1414275636575127
54,-10,1414275636575544,1414275636575544
54,4,1414275636575960,1414275636575960
54,8,1414275636576377,1414275636576377
54,1,1414275636576794,1414275636576794
54,1,1414275636577211,1414275636577211
54,4,1414275636577628,1414275636577628
54,0,1414275636578044,1414275636578044
54,6,1414275636578461,1414275636578461
54,2,1414275636578878,1414275636578878
54,1,1414275636579294,1414275636579294
54,-1,1414275636579711,1414275636579711
54,2,1414275636580128,1414275636580128
